[PROCESSOR] Processing note 21111: [0.11033084988594055, 0.09997626394033432, 0.09798116981983185, 0.0965455025434494, 0.09882281720638275, 0.0979427844285965, 0.09920903295278549, 0.09873542934656143, 0.09949170798063278, 0.10123009979724884, 0.1011272668838501, 0.09501156210899353, 0.10074136406183243, 0.10564740002155304, 0.10462618619203568, 0.0965166985988617, 0.10174718499183655, 0.10425415635108948, 0.10189338028430939, 0.10265685617923737, 0.09721646457910538, 0.09863607585430145, 0.10364130884408951, 0.10046795010566711, 0.09330037236213684, 0.11159142106771469, 0.10147843509912491, 0.10096744447946548, 0.10272350162267685, 0.10779101401567459, 0.10009340196847916, 0.09841462224721909, 0.11734023690223694, 0.10227217525243759, 0.09976999461650848, 0.09850787371397018, 0.18112871050834656, 0.10240985453128815, 0.10184274613857269, 0.09586356580257416, 0.10018541663885117, 0.1085938885807991, 0.09855914860963821, 0.11435418576002121, 0.5564157962799072, 0.09900424629449844, 0.10129620879888535, 0.09384436905384064, 0.6982500553131104, 0.08930234611034393, 0.10346460342407227, 0.10580245405435562, 0.09816361218690872, 0.10027587413787842, 0.10150887817144394, 0.659254252910614, 0.10011489689350128, 0.1073135957121849, 0.09787505865097046, 0.10156257450580597, 0.15416960418224335, 0.09579431265592575, 0.10367872565984726, 0.2174469232559204, 0.10692223161458969, 0.09708099067211151, 0.09787114709615707, 0.09978517889976501, 0.09961279481649399, 0.09797472506761551, 0.10000409930944443, 0.0986161082983017, 0.11371710151433945, 0.10109315067529678, 0.10236459225416183, 0.10895544290542603, 0.10334740579128265, 0.09991632401943207, 0.10251378268003464, 0.10279367119073868, 0.1009996309876442, 0.09964936971664429, 0.10523433238267899, 0.10339725762605667, 0.09757699072360992, 0.09845508635044098, 0.10400327295064926, 0.11031819134950638], type:
[PROCESSOR] Processing note 21112: [0.10994714498519897, 0.10013264417648315, 0.09827055037021637, 0.0965636596083641, 0.09867765754461288, 0.09823643416166306, 0.0991126149892807, 0.09907560795545578, 0.09931789338588715, 0.10122710466384888, 0.10123638063669205, 0.09517119079828262, 0.10000227391719818, 0.10568038374185562, 0.10458087921142578, 0.09634528309106827, 0.10192292183637619, 0.10487548261880875, 0.1019904762506485, 0.1028532162308693, 0.09774015098810196, 0.09834656119346619, 0.10298151522874832, 0.1004297062754631, 0.09500406682491302, 0.11169342696666718, 0.10161969810724258, 0.10050542652606964, 0.10252751410007477, 0.10918714106082916, 0.10035262256860733, 0.09781727194786072, 0.11687900871038437, 0.10202482342720032, 0.09945552796125412, 0.09829007089138031, 0.18367266654968262, 0.10285446792840958, 0.10211454331874847, 0.09580767899751663, 0.10102546215057373, 0.10868185013532639, 0.09964124113321304, 0.12199258804321289, 0.5695456862449646, 0.09984271228313446, 0.10322253406047821, 0.09379097074270248, 0.6892116665840149, 0.0897977203130722, 0.10448794066905975, 0.10756557434797287, 0.09777498245239258, 0.1010168045759201, 0.10274099558591843, 0.6309617757797241, 0.10544983297586441, 0.10947981476783752, 0.09777387231588364, 0.10202430188655853, 0.16695447266101837, 0.09587819129228592, 0.10562802106142044, 0.21734684705734253, 0.10642704367637634, 0.09769867360591888, 0.09743861854076385, 0.09920007735490799, 0.09966817498207092, 0.09778537601232529, 0.1006261482834816, 0.09926941245794296, 0.11924834549427032, 0.10084092617034912, 0.10291304439306259, 0.10863806307315826, 0.10294755548238754, 0.10012878477573395, 0.1042376384139061, 0.10280323773622513, 0.10088720172643661, 0.09971317648887634, 0.1046394482254982, 0.10299894213676453, 0.0974549949169159, 0.09855557978153229, 0.10394681245088577, 0.11044446378946304], type:
[PROCESSOR] Processing note 21113: [0.10961834341287613, 0.10021083056926727, 0.09847645461559296, 0.09657585620880127, 0.09850697964429855, 0.09842048585414886, 0.09900584816932678, 0.09945261478424072, 0.09919217973947525, 0.10118921101093292, 0.10139891505241394, 0.09544432163238525, 0.0993570014834404, 0.10572967678308487, 0.10440721362829208, 0.09619542956352234, 0.10201021283864975, 0.1055309921503067, 0.10188855975866318, 0.10290542989969254, 0.09822016954421997, 0.09815113991498947, 0.10225024819374084, 0.10058636963367462, 0.09692765772342682, 0.11253764480352402, 0.10165195912122726, 0.09993264079093933, 0.1023029312491417, 0.11030606180429459, 0.10058893263339996, 0.0972939133644104, 0.11736384779214859, 0.10168889164924622, 0.09876112639904022, 0.09793183207511902, 0.1855313628911972, 0.10321995615959167, 0.10216552764177322, 0.09593254327774048, 0.10236207395792007, 0.10888467729091644, 0.10149213671684265, 0.13148517906665802, 0.6005657911300659, 0.10148122161626816, 0.10592229664325714, 0.09388723224401474, 0.6791076064109802, 0.09026142954826355, 0.10603360086679459, 0.10986760258674622, 0.09757184237241745, 0.10183589905500412, 0.10385340452194214, 0.5973421335220337, 0.11189437657594681, 0.11126448214054108, 0.09779130667448044, 0.10265116393566132, 0.18037156760692596, 0.09673389047384262, 0.10807102173566818, 0.21774859726428986, 0.10597184300422668, 0.09860802441835403, 0.09702739864587784, 0.09928002953529358, 0.09967619925737381, 0.09764975309371948, 0.10104144364595413, 0.09994474053382874, 0.12462043762207031, 0.10044287145137787, 0.10316704958677292, 0.10838404297828674, 0.10278470069169998, 0.10037725418806076, 0.10632181912660599, 0.10263603925704956, 0.1005268543958664, 0.09968467056751251, 0.10392674058675766, 0.10244390368461609, 0.09716066718101501, 0.09850524365901947, 0.10368461906909943, 0.11039196699857712], type:
[PROCESSOR] Processing note 21114: [0.10940271615982056, 0.10024682432413101, 0.09860467165708542, 0.09660062938928604, 0.09834001213312149, 0.09847232699394226, 0.09887510538101196, 0.0998365730047226, 0.09907077252864838, 0.10109744220972061, 0.10168422758579254, 0.09580262005329132, 0.09888643026351929, 0.10584048181772232, 0.10424720495939255, 0.09608900547027588, 0.10211845487356186, 0.10636776685714722, 0.10168906301259995, 0.10289966315031052, 0.09877967089414597, 0.09815725684165955, 0.10155289620161057, 0.1009548157453537, 0.09909132122993469, 0.11482185125350952, 0.10182083398103714, 0.09940287470817566, 0.10231781005859375, 0.1112745851278305, 0.10070937871932983, 0.09694519639015198, 0.11915703117847443, 0.10129550099372864, 0.09815084934234619, 0.0978647917509079, 0.18644624948501587, 0.10390076041221619, 0.10205177962779999, 0.09593140333890915, 0.10398150980472565, 0.10891478508710861, 0.10254234820604324, 0.1420757919549942, 0.6452723145484924, 0.1035187765955925, 0.10818840563297272, 0.09400369971990585, 0.6685503721237183, 0.09088792651891708, 0.10790389776229858, 0.11209291219711304, 0.09752704948186874, 0.10223999619483948, 0.10467320680618286, 0.5614997744560242, 0.11868996918201447, 0.11245238035917282, 0.09774449467658997, 0.10321637243032455, 0.1953035295009613, 0.09766349196434021, 0.11056778579950333, 0.21907222270965576, 0.10531456768512726, 0.09988388419151306, 0.09670031815767288, 0.0996749997138977, 0.09988474100828171, 0.09754673391580582, 0.10123450309038162, 0.10048820823431015, 0.12969255447387695, 0.09998944401741028, 0.10320207476615906, 0.10821932554244995, 0.10271141678094864, 0.10069742053747177, 0.10880371928215027, 0.10254159569740295, 0.10012830793857574, 0.09968126565217972, 0.10337068140506744, 0.10186254978179932, 0.09688583761453629, 0.0984213799238205, 0.10336905717849731, 0.11025246977806091], type:
[PROCESSOR] Processing note 21115: [0.10932081192731857, 0.10026935487985611, 0.0986795425415039, 0.09667623043060303, 0.09824473410844803, 0.09846343100070953, 0.09874016046524048, 0.10025174170732498, 0.09893663972616196, 0.10090228915214539, 0.10210226476192474, 0.09621027112007141, 0.09852982312440872, 0.10601149499416351, 0.1041530892252922, 0.09610714018344879, 0.10234175622463226, 0.10743802040815353, 0.1014537438750267, 0.10282287746667862, 0.09937594830989838, 0.098257876932621, 0.10106180608272552, 0.10130856931209564, 0.10136057436466217, 0.11855199187994003, 0.10211347043514252, 0.09890951961278915, 0.10248595476150513, 0.1122746616601944, 0.10071175545454025, 0.0971335843205452, 0.12238724529743195, 0.10115370154380798, 0.09828227013349533, 0.0985531434416771, 0.18838609755039215, 0.10481354594230652, 0.10165727883577347, 0.09565786272287369, 0.10546257346868515, 0.10879883170127869, 0.10198402404785156, 0.150962695479393, 0.6959825158119202, 0.1051512062549591, 0.10978681594133377, 0.0944448933005333, 0.6599269509315491, 0.09179776161909103, 0.1099729984998703, 0.11359978467226028, 0.09763441979885101, 0.10211624950170517, 0.1052330732345581, 0.5262089371681213, 0.1252226084470749, 0.11297858506441116, 0.0975634902715683, 0.10348951071500778, 0.2104560136795044, 0.09834282100200653, 0.11252967268228531, 0.22108979523181915, 0.10433223098516464, 0.10139738023281097, 0.096697136759758, 0.10054665058851242, 0.1005353257060051, 0.09754472225904465, 0.10141602158546448, 0.10096420347690582, 0.13421732187271118, 0.09977491945028305, 0.10332036018371582, 0.1084766536951065, 0.10303696244955063, 0.10130865126848221, 0.11197184771299362, 0.10279989242553711, 0.10003317147493362, 0.09991279244422913, 0.10307727009057999, 0.10151613503694534, 0.09681768715381622, 0.09870248287916183, 0.10345909744501114, 0.11037684231996536], type:
[PROCESSOR] Processing note 21116: [0.10936030000448227, 0.10026945918798447, 0.09873387962579727, 0.09679943323135376, 0.09827447682619095, 0.09846639633178711, 0.09861480444669724, 0.10071247071027756, 0.09882766008377075, 0.10060064494609833, 0.1026458665728569, 0.09661304205656052, 0.09822199493646622, 0.10611104220151901, 0.10413511842489243, 0.09622672200202942, 0.10264801979064941, 0.10862606018781662, 0.10118361562490463, 0.10254476219415665, 0.0997973158955574, 0.09820747375488281, 0.10081462562084198, 0.10152138024568558, 0.10338132828474045, 0.12304884195327759, 0.10240733623504639, 0.09824788570404053, 0.10263115912675858, 0.11303834617137909, 0.10050900280475616, 0.09754419326782227, 0.12644359469413757, 0.10116484016180038, 0.0987166240811348, 0.09977804124355316, 0.19289876520633698, 0.105657197535038, 0.10124506056308746, 0.09537307173013687, 0.10690820962190628, 0.10894355922937393, 0.1013166606426239, 0.15795767307281494, 0.7453530430793762, 0.10654035210609436, 0.11040392518043518, 0.09542626887559891, 0.6542423963546753, 0.09283284842967987, 0.11205482482910156, 0.11387977749109268, 0.09784580767154694, 0.10154920071363449, 0.10504007339477539, 0.49367040395736694, 0.1301485151052475, 0.11203506588935852, 0.09720628708600998, 0.10370810329914093, 0.22354820370674133, 0.0985565334558487, 0.11301437765359879, 0.22303658723831177, 0.10275394469499588, 0.10253024101257324, 0.09675075113773346, 0.10151578485965729, 0.1012801006436348, 0.09752484411001205, 0.10143285989761353, 0.10121304541826248, 0.1369630992412567, 0.09938106685876846, 0.10326849669218063, 0.10904206335544586, 0.10352140665054321, 0.10204052925109863, 0.11524013429880142, 0.10300812870264053, 0.09988085925579071, 0.10007752478122711, 0.10281069576740265, 0.10124521702528, 0.09682628512382507, 0.0991668552160263, 0.10369139909744263, 0.11059069633483887], type:
[PROCESSOR] Processing note 21117: [0.10949768126010895, 0.10023946315050125, 0.09877441078424454, 0.0969538763165474, 0.09842712432146072, 0.09853239357471466, 0.0984959825873375, 0.10120303183794022, 0.09878647327423096, 0.10022703558206558, 0.10330833494663239, 0.09698813408613205, 0.09797599166631699, 0.10617764294147491, 0.10412083566188812, 0.09637681394815445, 0.10299116373062134, 0.109754778444767, 0.1008058562874794, 0.10205870866775513, 0.09999082237482071, 0.09804507344961166, 0.1007632464170456, 0.1015750914812088, 0.10506854951381683, 0.12752094864845276, 0.10278568416833878, 0.09737353026866913, 0.10277444869279861, 0.11343511939048767, 0.10005489736795425, 0.09795471280813217, 0.1303337812423706, 0.10113583505153656, 0.0985526442527771, 0.10066162794828415, 0.1982233077287674, 0.1058143898844719, 0.10098382085561752, 0.09508437663316727, 0.10824012756347656, 0.10917423665523529, 0.10097658634185791, 0.16211450099945068, 0.7859221696853638, 0.10707914084196091, 0.10981582850217819, 0.09673699736595154, 0.6503815054893494, 0.09396427869796753, 0.1137668639421463, 0.11305711418390274, 0.09825964272022247, 0.10080916434526443, 0.10467612743377686, 0.4666421711444855, 0.13337592780590057, 0.10995031148195267, 0.09707392752170563, 0.10444553941488266, 0.23200230300426483, 0.09875094145536423, 0.11298037320375443, 0.22423024475574493, 0.10124591737985611, 0.10353796929121017, 0.0968165174126625, 0.10234331339597702, 0.10209391266107559, 0.09750371426343918, 0.10122327506542206, 0.10123971104621887, 0.13748197257518768, 0.0990879088640213, 0.102946437895298, 0.10963137447834015, 0.10368391126394272, 0.1023937314748764, 0.11783076822757721, 0.10268153995275497, 0.09936565905809402, 0.09980353713035583, 0.10210051387548447, 0.10054543614387512, 0.09644647687673569, 0.09922240674495697, 0.1035958081483841, 0.11052604019641876], type:
[PROCESSOR] Processing note 21118: [0.10972016304731369, 0.10017044097185135, 0.09880571067333221, 0.09711021184921265, 0.09865881502628326, 0.0986270159482956, 0.09835761040449142, 0.10170313715934753, 0.09880653023719788, 0.09984372556209564, 0.10400669276714325, 0.09730654209852219, 0.09783917665481567, 0.1062467098236084, 0.10425765067338943, 0.09655826538801193, 0.10319466888904572, 0.1106371358036995, 0.10040184110403061, 0.10156109184026718, 0.10008680075407028, 0.09777288138866425, 0.10085315257310867, 0.10158200562000275, 0.10631515830755234, 0.1310669481754303, 0.1031397208571434, 0.09647706896066666, 0.10285288095474243, 0.11364356428384781, 0.09942790120840073, 0.0982629656791687, 0.13292130827903748, 0.10094762593507767, 0.09821818768978119, 0.1009821742773056, 0.20241674780845642, 0.10537642985582352, 0.10076942294836044, 0.09495954215526581, 0.10908996313810349, 0.10955757647752762, 0.10098342597484589, 0.16292785108089447, 0.814681887626648, 0.10624989122152328, 0.10793653875589371, 0.09823182970285416, 0.647765576839447, 0.09501977264881134, 0.11476345360279083, 0.11133226752281189, 0.09902188181877136, 0.10010433197021484, 0.10423543304204941, 0.4465256333351135, 0.1341952383518219, 0.1075160801410675, 0.09754475206136703, 0.10550868511199951, 0.23485594987869263, 0.09910659492015839, 0.1129465103149414, 0.2248818427324295, 0.1003146693110466, 0.10414566099643707, 0.09719593822956085, 0.10311581194400787, 0.10272585600614548, 0.09753724932670593, 0.10088039934635162, 0.10125317424535751, 0.13601084053516388, 0.09938119351863861, 0.10246288776397705, 0.11048286408185959, 0.10402768850326538, 0.10292278230190277, 0.12029813975095749, 0.10261189937591553, 0.09905058145523071, 0.09967228025197983, 0.10148139297962189, 0.10001969337463379, 0.09614760428667068, 0.09936963021755219, 0.10354960709810257, 0.11057981103658676], type:
[PROCESSOR] Processing note 21119: [0.10998933017253876, 0.10006576031446457, 0.09882175922393799, 0.09724169969558716, 0.09888283908367157, 0.09870763123035431, 0.09816629439592361, 0.10215326398611069, 0.09887310117483139, 0.09946193546056747, 0.10468290001153946, 0.09755221009254456, 0.09773744642734528, 0.10628142952919006, 0.10467173159122467, 0.09675738215446472, 0.10320958495140076, 0.1112232357263565, 0.09997322410345078, 0.10128267109394073, 0.1002155989408493, 0.09742115437984467, 0.10121458768844604, 0.10171176493167877, 0.1069030612707138, 0.13346624374389648, 0.103614442050457, 0.09565756469964981, 0.10286161303520203, 0.11372001469135284, 0.09892960637807846, 0.09850101172924042, 0.1337069422006607, 0.10073556005954742, 0.09848327189683914, 0.10150574147701263, 0.2046348601579666, 0.10470976680517197, 0.10075324773788452, 0.09490285813808441, 0.10928352922201157, 0.10973385721445084, 0.10081867128610611, 0.15987537801265717, 0.8285170197486877, 0.10453908890485764, 0.10551418364048004, 0.0999474748969078, 0.6461866497993469, 0.09565243870019913, 0.11495374143123627, 0.10902339220046997, 0.10007357597351074, 0.09970003366470337, 0.10342511534690857, 0.43303182721138, 0.13197611272335052, 0.10566969960927963, 0.09786457568407059, 0.10619766265153885, 0.2320057451725006, 0.09915216267108917, 0.11239725351333618, 0.22443583607673645, 0.09971332550048828, 0.10414019227027893, 0.0975269228219986, 0.1037013903260231, 0.10323167592287064, 0.09765969961881638, 0.10030489414930344, 0.10109172016382217, 0.13347487151622772, 0.09981496632099152, 0.10198790580034256, 0.11145272850990295, 0.10411958396434784, 0.10348307341337204, 0.12252068519592285, 0.10293237864971161, 0.09902173280715942, 0.09969870746135712, 0.10102936625480652, 0.09978048503398895, 0.09601957350969315, 0.09969913214445114, 0.10363604128360748, 0.11074364185333252], type:
[PROCESSOR] Processing note 21120: [0.11025053262710571, 0.09991957992315292, 0.0988488718867302, 0.09735141694545746, 0.09905719757080078, 0.09875817596912384, 0.09789165109395981, 0.1024879515171051, 0.09895804524421692, 0.09908995032310486, 0.10520618408918381, 0.09773953258991241, 0.09755133092403412, 0.10619818419218063, 0.10531800240278244, 0.09698306024074554, 0.10298073291778564, 0.11149736493825912, 0.09958968311548233, 0.1012609452009201, 0.10034987330436707, 0.09711054712533951, 0.10180322080850601, 0.10197769850492477, 0.10714125633239746, 0.13455934822559357, 0.10429999977350235, 0.0950278639793396, 0.10290618240833282, 0.11367785185575485, 0.09852608293294907, 0.09878749400377274, 0.13264179229736328, 0.10092385113239288, 0.09941000491380692, 0.10239491611719131, 0.20545761287212372, 0.10398765653371811, 0.10117281228303909, 0.0947585180401802, 0.10901149362325668, 0.10952743142843246, 0.1001344844698906, 0.15373535454273224, 0.8297755122184753, 0.10232629626989365, 0.10305435210466385, 0.10182896256446838, 0.6441126465797424, 0.09593690186738968, 0.11449999362230301, 0.10648541897535324, 0.10099147260189056, 0.09955889731645584, 0.10254116356372833, 0.4261396825313568, 0.12839730083942413, 0.10463143140077591, 0.09787493199110031, 0.10621441900730133, 0.22470511496067047, 0.09839624166488647, 0.11142165213823318, 0.22111211717128754, 0.09912867099046707, 0.10410133004188538, 0.09784681349992752, 0.10406162589788437, 0.10357406735420227, 0.09786390513181686, 0.09981270134449005, 0.10076410323381424, 0.13059714436531067, 0.10006821155548096, 0.10163016617298126, 0.11271848529577255, 0.10375765711069107, 0.10396062582731247, 0.12399189919233322, 0.10318797826766968, 0.09896780550479889, 0.09965052455663681, 0.10069556534290314, 0.09963561594486237, 0.09593906253576279, 0.0999891385436058, 0.10368683189153671, 0.11085159331560135], type:
